id,Question,Desired_answer,Student_answer,score_me,score_other,score_avg
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",The system bus is a software application.,2,2,1
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Used for charging the CPU.,2,1,1
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",It connects the internet to the computer.,2,1,1
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Bus only refers to USB.,2,2,2
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",System bus controls sound output.,2,1,2.5
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Stores passwords securely.,2,3,2
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Manages email services.,2,2,2.5
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",System bus is used to install OS.,2,0,2
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Only works when monitor is turned on.,3,2,2
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",System bus is a network cable.,3,2,1.5
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",It’s used for running antivirus.,2,1,2.5
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Controls mouse and keyboard lights.,2,3,2
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",A system bus makes coffee (nope).,2,2,2.5
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Used for screen brightness control.,2,0,2
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",It’s a backup tool.,2,0.5,2
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",Bus sends notifications to the user.,2,0,1
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",It is only active when gaming.,2,1,1
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",none,0,0,0
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",none,0,0,0
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",manages email services.,1,1,1
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",blank ,0,0,0
,What is the function of a system bus?,"A system bus is a communication pathway that transfers data, addresses, and control signals between components in a computer, such as the CPU, memory, and I/O devices.",blank ,0,0,0
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.","The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",5,5,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",none,0,0,0
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",It includes fetching the instruction.,5,5,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Decoding is part of the instruction cycle.,5,5,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Execution happens after decoding.,5,5,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Involves accessing memory or registers.,3,4,4
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Repeated for each instruction.,3,4,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Controls the flow of instruction processing.,3,4,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Key to CPU functioning.,3,4,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Involves ALU and control unit.,4,4,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Makes up the CPU's work loop.,3,4,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Ends with writing back the result.,2,4,5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",blank ,0,0,0
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",blank ,0,0,0
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Instruction cycle is a type of bicycle.,2,1,3
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Used for data encryption.,3,3,4
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",It refers to booting a system.,1,3,4
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Only present in graphic cards.,1,2,1
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Instruction cycle controls monitor resolution.,2,1,2
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",It stores documents in RAM.,2,2,1
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Instruction cycle only occurs once.,2,2,1
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Only BIOS uses instruction cycles.,2,1,1
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Stores software updates.,2,1,1
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",It is used to shut down the computer.,2,2,2
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",It only works on battery.,2,1,2.5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Part of a printer’s operation.,2,3,2
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Not needed in modern computers.,2,2,2.5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",It affects internet speed.,2,0,2
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Used only by operating systems.,3,2,2
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Instruction cycle is part of HDMI.,3,2,1.5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Only works on mobile apps.,2,1,2.5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",It deletes system files.,2,3,2
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Instruction cycle is a password manager.,2,2,2.5
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",Used to install software.,2,0,2
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",not answered ,0,0,0
,Define instruction cycle.,"The instruction cycle is the sequence of steps a CPU follows to fetch, decode, execute, and store the result of an instruction.",none ,0,0,0
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.","DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",4,5,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",none ,0,0,0
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Used to improve data transfer speed.,1,4,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Transfers data between memory and I/O without CPU.,5,5,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Frees CPU for other tasks.,3,4,4
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA controller manages the process.,3,4,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Used in high-speed devices.,3,4,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Helps in efficient I/O handling.,3,4,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Avoids CPU bottleneck.,4,4,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Improves system performance.,3,4,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Used in disk operations.,2,4,5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",suycusu,0,0,0
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",none ,0,0,0
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",blank answers ,2,1,3
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA is a type of email.,3,3,4
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Used to delete files from RAM.,1,3,4
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA is the same as cache.,1,2,1
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Only smartphones use DMA.,2,1,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA is part of a printer.,2,2,1
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA reduces screen brightness.,2,2,1
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Used for audio control.,2,1,1
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA formats the computer.,2,1,1
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",It is a BIOS function.,2,2,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA connects to the internet.,2,1,2.5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA is a security software.,2,3,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",It manages Wi-Fi passwords.,2,2,2.5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA boosts speaker volume.,2,0,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA displays notifications.,3,2,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Only gaming laptops use DMA.,3,2,1.5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",It controls mouse movement.,2,1,2.5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA stores screenshots.,2,3,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",Used to restart the system.,2,2,2.5
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA is an image editor.,2,0,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",DMA turns off antivirus.,2,0,2
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",blank ,0,0,0
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",none ,0,0,0
,What is Direct Memory Access (DMA)?,"DMA allows certain hardware devices to access main memory directly, bypassing the CPU to speed up memory operations.",not answered ,0,0,0
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size","Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",5,5,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size","Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",5,5,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size","Fastest at the top (registers), slowest at the bottom (HDD/SSD).",3,4,4
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Registers are at the highest level.,3,4,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Slower memories are larger and cheaper.,3,4,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Hierarchy optimizes performance and cost.,3,4,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",L1 cache is faster than RAM.,4,4,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",RAM is above HDD in hierarchy.,3,4,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Lower levels are accessed less frequently.,2,4,5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Important in computer performance.,0,0,0
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Used in memory management.,0,0,0
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Improves data access efficiency.,2,1,3
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",none,0,0,0
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",none,0,0,0
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Memory hierarchy is an internet protocol.,1,2,1
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It organizes files in folders.,2,1,2
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It’s a type of database.,2,2,1
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Used to sort photos.,2,2,1
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Only mobile apps use memory hierarchy.,2,1,1
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It refers to email sorting.,2,1,1
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It’s part of network architecture.,2,2,2
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Memory hierarchy is in USB drives.,2,1,2.5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Stores bookmarks and history.,2,3,2
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Only printers use memory hierarchy.,2,2,2.5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It encrypts passwords.,2,0,2
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It controls game performance directly.,3,2,2
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It’s the order of file names.,3,2,1.5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Memory hierarchy is the screen layout.,2,1,2.5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Only works in gaming PCs.,2,3,2
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It’s a sound system tool.,2,2,2.5
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",wmdybwj77d,0,0,0
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Memory hierarchy deletes cache.,1,1,1
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",It’s a photo filter feature.,2,0,2
,What is memory hierarchy?,"Memory hierarchy is the structure that ranks memory types based on speed, cost, and size",Memory hierarchy controls screen resolution.,2,0,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.","Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",5,5,5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",none ,0,0,0
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",not answered ,0,0,0
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Specifies how an instruction is structured.,3,4,5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Includes opcode and operands.,3,4,5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Varies by instruction type.,3,4,5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Important for decoding instructions.,4,4,5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Different architectures have different formats.,3,4,5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Used in assembly language.,2,4,5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Helps CPU interpret instructions.,0,0,0
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Affects instruction length.,0,0,0
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Crucial for fetching and decoding.,2,1,3
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Determines how the CPU reads data.,3,3,3
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",none,0,0,0
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",incorrect Answers,0,0,0
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Instruction format is a document style.,2,1,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",It’s a PDF layout.,2,2,1
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Used only in Microsoft Word.,2,2,1
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",It defines the user interface.,2,1,1
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Controls screen brightness.,2,1,1
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Only gaming software uses this.,2,2,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Stores contact numbers.,2,1,2.5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Used for changing wallpapers.,2,3,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Instruction format manages apps.,2,2,2.5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",It’s an audio setting.,2,0,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Only used in Excel macros.,3,2,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Formats pictures in a slideshow.,3,2,1.5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Instruction format is a printer setting.,2,1,2.5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Only works during sleep mode.,2,3,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Used to display ads.,2,2,2.5
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Controls camera features.,2,2,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Saves antivirus scan results.,1,1,1
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",It’s a mouse configuration file.,2,0,2
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Instruction format is a password saver.,1,0,1
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",Used in social media software.,3,2,3
,What is instruction format?,"Instruction format defines the layout of bits in an instruction, typically including opcode, operand(s), and addressing information.",blank ,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.","Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",3,4,5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",none,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Used to reflect result conditions in ALU.,3,4,5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Zero flag shows if the result is zero.,4,4,5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Carry flag indicates a carry out from the most significant bit.,3,4,5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Sign flag determines positive or negative result.,2,4,5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Overflow flag indicates arithmetic overflow.,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Used in conditional branching.,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Stored in the status or flag register.,2,1,3
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Updated after most ALU operations.,3,3,3
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",wjdy,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",jde7hf7,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",blank,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",blank,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Flags are used for country codes.,2,2,1
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Only appear on websites.,2,1,1
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",They’re part of network signals.,2,1,1
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Flags are antivirus alerts.,2,2,2
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Used for RAM formatting.,2,1,2.5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Flags are BIOS settings.,2,3,2
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Control Wi-Fi connection.,2,2,2.5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Show battery levels.,2,0,2
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Only used in games.,3,2,2
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Used to change themes.,3,2,1.5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Flags print output to the screen.,2,1,2.5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",jdyed,0,0,0
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",They’re camera icons.,2,2,2.5
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Flags determine monitor resolution.,2,2,2
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Stored in the graphics card.,1,1,1
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",They’re displayed as pop-ups.,2,0,2
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Used for software licensing.,1,0,1
,What are flags in the CPU?,"Flags are specific bits in the status register used to indicate the outcome of operations, like zero, carry, overflow, and sign flags.",Part of a folder system.,3,2,3
